Index,Notes (scalar),Notes (radial),PC Set,Prime Form,Forte class,Accidents,1,2,3,4,5,6
2121220,C# Dn E# Fn G# A# Bb,Dn C# Bb E# Fn G# A#,12558AA,01469,5-32,"(2, 1, 2, 1, 2, 2, 0)",1,1,3,2,2,1
2121221,C# Dn E# Fn G# A# Bn,Dn C# Bn E# Fn G# A#,12558AB,013469,6-27,"(2, 1, 2, 1, 2, 2, 1)",2,2,5,2,2,2
2121222,C# Dn E# Fn G# A# B#,Dn C# B# E# Fn G# A#,12558A0,012469,6-46,"(2, 1, 2, 1, 2, 2, 2)",2,3,3,3,3,1
2122000,C# Dn E# F# Gb Ab Bb,Dn C# Bb E# F# Gb Ab,125668A,014579,6-31,"(2, 1, 2, 2, 0, 0, 0)",2,2,3,4,3,1
2122001,C# Dn E# F# Gb Ab Bn,Dn C# Bn E# F# Gb Ab,125668B,023679,6-Z29,"(2, 1, 2, 2, 0, 0, 1)",2,2,4,2,3,2
2122002,C# Dn E# F# Gb Ab B#,Dn C# B# E# F# Gb Ab,1256680,012568,6-43,"(2, 1, 2, 2, 0, 0, 2)",3,2,2,3,3,2
2122010,C# Dn E# F# Gb An Bb,Dn C# Bb E# F# Gb An,125669A,014589,6-20,"(2, 1, 2, 2, 0, 1, 0)",3,0,3,6,3,0
2122011,C# Dn E# F# Gb An Bn,Dn C# Bn E# F# Gb An,125669B,014579,6-31,"(2, 1, 2, 2, 0, 1, 1)",2,2,3,4,3,1
2122012,C# Dn E# F# Gb An B#,Dn C# B# E# F# Gb An,1256690,012569,6-44,"(2, 1, 2, 2, 0, 1, 2)",3,1,3,4,3,1
2122020,C# Dn E# F# Gb A# Bb,Dn C# Bb E# F# Gb A#,12566AA,01458,5-21,"(2, 1, 2, 2, 0, 2, 0)",2,0,2,4,2,0
2122021,C# Dn E# F# Gb A# Bn,Dn C# Bn E# F# Gb A#,12566AB,013478,6-19,"(2, 1, 2, 2, 0, 2, 1)",3,1,3,4,3,1
2122022,C# Dn E# F# Gb A# B#,Dn C# B# E# F# Gb A#,12566A0,014568,6-16,"(2, 1, 2, 2, 0, 2, 2)",3,2,2,4,3,1
2122100,C# Dn E# F# Gn Ab Bb,Dn C# Bb E# F# Gn Ab,125678A,0123589,7-18,"(2, 1, 2, 2, 1, 0, 0)",4,3,4,4,4,2
2122101,C# Dn E# F# Gn Ab Bn,Dn C# Bn E# F# Gn Ab,125678B,0123679,7-19,"(2, 1, 2, 2, 1, 0, 1)",4,3,4,3,4,3
2122102,C# Dn E# F# Gn Ab B#,Dn C# B# E# F# Gn Ab,1256780,0123678,7-7,"(2, 1, 2, 2, 1, 0, 2)",5,3,2,3,5,3
2122110,C# Dn E# F# Gn An Bb,Dn C# Bb E# F# Gn An,125679A,0124589,7-21,"(2, 1, 2, 2, 1, 1, 0)",4,2,4,6,4,1
2122111,C# Dn E# F# Gn An Bn,Dn C# Bn E# F# Gn An,125679B,0124689,7-30,"(2, 1, 2, 2, 1, 1, 1)",3,4,3,5,4,2
2122112,C# Dn E# F# Gn An B#,Dn C# B# E# F# Gn An,1256790,0125679,7-20,"(2, 1, 2, 2, 1, 1, 2)",4,3,3,4,5,2
2122120,C# Dn E# F# Gn A# Bb,Dn C# Bb E# F# Gn A#,12567AA,012569,6-44,"(2, 1, 2, 2, 1, 2, 0)",3,1,3,4,3,1
2122121,C# Dn E# F# Gn A# Bn,Dn C# Bn E# F# Gn A#,12567AB,0125689,7-22,"(2, 1, 2, 2, 1, 2, 1)",4,2,4,5,4,2
2122122,C# Dn E# F# Gn A# B#,Dn C# B# E# F# Gn A#,12567A0,0125679,7-20,"(2, 1, 2, 2, 1, 2, 2)",4,3,3,4,5,2
2122200,C# Dn E# F# G# Ab Bb,Dn C# Bb E# F# G# Ab,125688A,014579,6-31,"(2, 1, 2, 2, 2, 0, 0)",2,2,3,4,3,1
2122201,C# Dn E# F# G# Ab Bn,Dn C# Bn E# F# G# Ab,125688B,023679,6-Z29,"(2, 1, 2, 2, 2, 0, 1)",2,2,4,2,3,2
2122202,C# Dn E# F# G# Ab B#,Dn C# B# E# F# G# Ab,1256880,012568,6-43,"(2, 1, 2, 2, 2, 0, 2)",3,2,2,3,3,2
2122210,C# Dn E# F# G# An Bb,Dn C# Bb E# F# G# An,125689A,0124589,7-21,"(2, 1, 2, 2, 2, 1, 0)",4,2,4,6,4,1
2122211,C# Dn E# F# G# An Bn,Dn C# Bn E# F# G# An,125689B,0134689,7-32,"(2, 1, 2, 2, 2, 1, 1)",3,3,5,4,4,2
2122212,C# Dn E# F# G# An B#,Dn C# B# E# F# G# An,1256890,0125689,7-22,"(2, 1, 2, 2, 2, 1, 2)",4,2,4,5,4,2
2122220,C# Dn E# F# G# A# Bb,Dn C# Bb E# F# G# A#,12568AA,014579,6-31,"(2, 1, 2, 2, 2, 2, 0)",2,2,3,4,3,1
2122221,C# Dn E# F# G# A# Bn,Dn C# Bn E# F# G# A#,12568AB,0134689,7-32,"(2, 1, 2, 2, 2, 2, 1)",3,3,5,4,4,2
2122222,C# Dn E# F# G# A# B#,Dn C# B# E# F# G# A#,12568A0,0124689,7-30,"(2, 1, 2, 2, 2, 2, 2)",3,4,3,5,4,2
2200000,C# D# Eb Fb Gb Ab Bb,D# C# Bb Eb Fb Gb Ab,133468A,023579,6-33,"(2, 2, 0, 0, 0, 0, 0)",1,4,3,2,4,1
2200001,C# D# Eb Fb Gb Ab Bn,D# C# Bn Eb Fb Gb Ab,133468B,024579,6-32,"(2, 2, 0, 0, 0, 0, 1)",1,4,3,2,5,0
2200002,C# D# Eb Fb Gb Ab B#,D# C# B# Eb Fb Gb Ab,1334680,013468,6-24,"(2, 2, 0, 0, 0, 0, 2)",2,3,3,3,3,1
2200010,C# D# Eb Fb Gb An Bb,D# C# Bb Eb Fb Gb An,133469A,014679,6-50,"(2, 2, 0, 0, 0, 1, 0)",2,2,4,2,3,2
2200011,C# D# Eb Fb Gb An Bn,D# C# Bn Eb Fb Gb An,133469B,023579,6-33,"(2, 2, 0, 0, 0, 1, 1)",1,4,3,2,4,1
2200012,C# D# Eb Fb Gb An B#,D# C# B# Eb Fb Gb An,1334690,013469,6-27,"(2, 2, 0, 0, 0, 1, 2)",2,2,5,2,2,2
2200020,C# D# Eb Fb Gb A# Bb,D# C# Bb Eb Fb Gb A#,13346AA,02358,5-25,"(2, 2, 0, 0, 0, 2, 0)",1,2,3,1,2,1
2200021,C# D# Eb Fb Gb A# Bn,D# C# Bn Eb Fb Gb A#,13346AB,013568,6-25,"(2, 2, 0, 0, 0, 2, 1)",2,3,3,2,4,1
2200022,C# D# Eb Fb Gb A# B#,D# C# B# Eb Fb Gb A#,13346A0,023568,6-23,"(2, 2, 0, 0, 0, 2, 2)",2,3,4,2,2,2
2200100,C# D# Eb Fb Gn Ab Bb,D# C# Bb Eb Fb Gn Ab,133478A,023679,6-Z29,"(2, 2, 0, 0, 1, 0, 0)",2,2,4,2,3,2
2200101,C# D# Eb Fb Gn Ab Bn,D# C# Bn Eb Fb Gn Ab,133478B,014579,6-31,"(2, 2, 0, 0, 1, 0, 1)",2,2,3,4,3,1
2200102,C# D# Eb Fb Gn Ab B#,D# C# B# Eb Fb Gn Ab,1334780,013478,6-19,"(2, 2, 0, 0, 1, 0, 2)",3,1,3,4,3,1
2200110,C# D# Eb Fb Gn An Bb,D# C# Bb Eb Fb Gn An,133479A,013679,6-30,"(2, 2, 0, 0, 1, 1, 0)",2,2,4,2,2,3
2200111,C# D# Eb Fb Gn An Bn,D# C# Bn Eb Fb Gn An,133479B,013579,6-34,"(2, 2, 0, 0, 1, 1, 1)",1,4,2,4,2,2
2200112,C# D# Eb Fb Gn An B#,D# C# B# Eb Fb Gn An,1334790,013479,6-49,"(2, 2, 0, 0, 1, 1, 2)",2,2,4,3,2,2
2200120,C# D# Eb Fb Gn A# Bb,D# C# Bb Eb Fb Gn A#,13347AA,01369,5-31,"(2, 2, 0, 0, 1, 2, 0)",1,1,4,1,1,2
2200121,C# D# Eb Fb Gn A# Bn,D# C# Bn Eb Fb Gn A#,13347AB,013569,6-28,"(2, 2, 0, 0, 1, 2, 1)",2,2,4,3,2,2
2200122,C# D# Eb Fb Gn A# B#,D# C# B# Eb Fb Gn A#,13347A0,013469,6-27,"(2, 2, 0, 0, 1, 2, 2)",2,2,5,2,2,2
2200200,C# D# Eb Fb G# Ab Bb,D# C# Bb Eb Fb G# Ab,133488A,01368,5-29,"(2, 2, 0, 0, 2, 0, 0)",1,2,2,1,3,1
2200201,C# D# Eb Fb G# Ab Bn,D# C# Bn Eb Fb G# Ab,133488B,01358,5-27,"(2, 2, 0, 0, 2, 0, 1)",1,2,2,2,3,0
2200202,C# D# Eb Fb G# Ab B#,D# C# B# Eb Fb G# Ab,1334880,01348,5-17,"(2, 2, 0, 0, 2, 0, 2)",2,1,2,3,2,0
2200210,C# D# Eb Fb G# An Bb,D# C# Bb Eb Fb G# An,133489A,012578,6-18,"(2, 2, 0, 0, 2, 1, 0)",3,2,2,2,4,2
2200211,C# D# Eb Fb G# An Bn,D# C# Bn Eb Fb G# An,133489B,013578,6-26,"(2, 2, 0, 0, 2, 1, 1)",2,3,2,3,4,1
2200212,C# D# Eb Fb G# An B#,D# C# B# Eb Fb G# An,1334890,013478,6-19,"(2, 2, 0, 0, 2, 1, 2)",3,1,3,4,3,1
2200220,C# D# Eb Fb G# A# Bb,D# C# Bb Eb Fb G# A#,13348AA,01368,5-29,"(2, 2, 0, 0, 2, 2, 0)",1,2,2,1,3,1
2200221,C# D# Eb Fb G# A# Bn,D# C# Bn Eb Fb G# A#,13348AB,013568,6-25,"(2, 2, 0, 0, 2, 2, 1)",2,3,3,2,4,1
2200222,C# D# Eb Fb G# A# B#,D# C# B# Eb Fb G# A#,13348A0,013468,6-24,"(2, 2, 0, 0, 2, 2, 2)",2,3,3,3,3,1
2201000,C# D# Eb Fn Gb Ab Bb,D# C# Bb Eb Fn Gb Ab,133568A,024579,6-32,"(2, 2, 0, 1, 0, 0, 0)",1,4,3,2,5,0
2201001,C# D# Eb Fn Gb Ab Bn,D# C# Bn Eb Fn Gb Ab,133568B,023579,6-33,"(2, 2, 0, 1, 0, 0, 1)",1,4,3,2,4,1
2201002,C# D# Eb Fn Gb Ab B#,D# C# B# Eb Fn Gb Ab,1335680,013568,6-25,"(2, 2, 0, 1, 0, 0, 2)",2,3,3,2,4,1
2201010,C# D# Eb Fn Gb An Bb,D# C# Bb Eb Fn Gb An,133569A,014579,6-31,"(2, 2, 0, 1, 0, 1, 0)",2,2,3,4,3,1
2201011,C# D# Eb Fn Gb An Bn,D# C# Bn Eb Fn Gb An,133569B,013579,6-34,"(2, 2, 0, 1, 0, 1, 1)",1,4,2,4,2,2
2201012,C# D# Eb Fn Gb An B#,D# C# B# Eb Fn Gb An,1335690,013569,6-28,"(2, 2, 0, 1, 0, 1, 2)",2,2,4,3,2,2
2201020,C# D# Eb Fn Gb A# Bb,D# C# Bb Eb Fn Gb A#,13356AA,01358,5-27,"(2, 2, 0, 1, 0, 2, 0)",1,2,2,2,3,0
2201021,C# D# Eb Fn Gb A# Bn,D# C# Bn Eb Fn Gb A#,13356AB,013578,6-26,"(2, 2, 0, 1, 0, 2, 1)",2,3,2,3,4,1
2201022,C# D# Eb Fn Gb A# B#,D# C# B# Eb Fn Gb A#,13356A0,013568,6-25,"(2, 2, 0, 1, 0, 2, 2)",2,3,3,2,4,1
2201100,C# D# Eb Fn Gn Ab Bb,D# C# Bb Eb Fn Gn Ab,133578A,023579,6-33,"(2, 2, 0, 1, 1, 0, 0)",1,4,3,2,4,1
2201101,C# D# Eb Fn Gn Ab Bn,D# C# Bn Eb Fn Gn Ab,133578B,013579,6-34,"(2, 2, 0, 1, 1, 0, 1)",1,4,2,4,2,2
2201102,C# D# Eb Fn Gn Ab B#,D# C# B# Eb Fn Gn Ab,1335780,013578,6-26,"(2, 2, 0, 1, 1, 0, 2)",2,3,2,3,4,1
2201110,C# D# Eb Fn Gn An Bb,D# C# Bb Eb Fn Gn An,133579A,013579,6-34,"(2, 2, 0, 1, 1, 1, 0)",1,4,2,4,2,2
2201111,C# D# Eb Fn Gn An Bn,D# C# Bn Eb Fn Gn An,133579B,02468A,6-35,"(2, 2, 0, 1, 1, 1, 1)",0,6,0,6,0,3
2201112,C# D# Eb Fn Gn An B#,D# C# B# Eb Fn Gn An,1335790,013579,6-34,"(2, 2, 0, 1, 1, 1, 2)",1,4,2,4,2,2
2201120,C# D# Eb Fn Gn A# Bb,D# C# Bb Eb Fn Gn A#,13357AA,02469,5-34,"(2, 2, 0, 1, 1, 2, 0)",0,3,2,2,2,1
2201121,C# D# Eb Fn Gn A# Bn,D# C# Bn Eb Fn Gn A#,13357AB,013579,6-34,"(2, 2, 0, 1, 1, 2, 1)",1,4,2,4,2,2
2201122,C# D# Eb Fn Gn A# B#,D# C# B# Eb Fn Gn A#,13357A0,023579,6-33,"(2, 2, 0, 1, 1, 2, 2)",1,4,3,2,4,1
2201200,C# D# Eb Fn G# Ab Bb,D# C# Bb Eb Fn G# Ab,133588A,02479,5-35,"(2, 2, 0, 1, 2, 0, 0)",0,3,2,1,4,0
2201201,C# D# Eb Fn G# Ab Bn,D# C# Bn Eb Fn G# Ab,133588B,02469,5-34,"(2, 2, 0, 1, 2, 0, 1)",0,3,2,2,2,1
2201202,C# D# Eb Fn G# Ab B#,D# C# B# Eb Fn G# Ab,1335880,01358,5-27,"(2, 2, 0, 1, 2, 0, 2)",1,2,2,2,3,0
2201210,C# D# Eb Fn G# An Bb,D# C# Bb Eb Fn G# An,133589A,012579,6-48,"(2, 2, 0, 1, 2, 1, 0)",2,3,2,3,4,1
2201211,C# D# Eb Fn G# An Bn,D# C# Bn Eb Fn G# An,133589B,013579,6-34,"(2, 2, 0, 1, 2, 1, 1)",1,4,2,4,2,2
2201212,C# D# Eb Fn G# An B#,D# C# B# Eb Fn G# An,1335890,014579,6-31,"(2, 2, 0, 1, 2, 1, 2)",2,2,3,4,3,1
2201220,C# D# Eb Fn G# A# Bb,D# C# Bb Eb Fn G# A#,13358AA,02479,5-35,"(2, 2, 0, 1, 2, 2, 0)",0,3,2,1,4,0
2201221,C# D# Eb Fn G# A# Bn,D# C# Bn Eb Fn G# A#,13358AB,023579,6-33,"(2, 2, 0, 1, 2, 2, 1)",1,4,3,2,4,1
2201222,C# D# Eb Fn G# A# B#,D# C# B# Eb Fn G# A#,13358A0,024579,6-32,"(2, 2, 0, 1, 2, 2, 2)",1,4,3,2,5,0
2202000,C# D# Eb F# Gb Ab Bb,D# C# Bb Eb F# Gb Ab,133668A,02479,5-35,"(2, 2, 0, 2, 0, 0, 0)",0,3,2,1,4,0
2202001,C# D# Eb F# Gb Ab Bn,D# C# Bn Eb F# Gb Ab,133668B,02479,5-35,"(2, 2, 0, 2, 0, 0, 1)",0,3,2,1,4,0
2202002,C# D# Eb F# Gb Ab B#,D# C# B# Eb F# Gb Ab,1336680,01368,5-29,"(2, 2, 0, 2, 0, 0, 2)",1,2,2,1,3,1
2202010,C# D# Eb F# Gb An Bb,D# C# Bb Eb F# Gb An,133669A,01469,5-32,"(2, 2, 0, 2, 0, 1, 0)",1,1,3,2,2,1
2202011,C# D# Eb F# Gb An Bn,D# C# Bn Eb F# Gb An,133669B,02469,5-34,"(2, 2, 0, 2, 0, 1, 1)",0,3,2,2,2,1
2202012,C# D# Eb F# Gb An B#,D# C# B# Eb F# Gb An,1336690,01369,5-31,"(2, 2, 0, 2, 0, 1, 2)",1,1,4,1,1,2
2202020,C# D# Eb F# Gb A# Bb,D# C# Bb Eb F# Gb A#,13366AA,0358,4-26,"(2, 2, 0, 2, 0, 2, 0)",0,1,2,1,2,0
2202021,C# D# Eb F# Gb A# Bn,D# C# Bn Eb F# Gb A#,13366AB,01358,5-27,"(2, 2, 0, 2, 0, 2, 1)",1,2,2,2,3,0
2202022,C# D# Eb F# Gb A# B#,D# C# B# Eb F# Gb A#,13366A0,02358,5-25,"(2, 2, 0, 2, 0, 2, 2)",1,2,3,1,2,1
2202100,C# D# Eb F# Gn Ab Bb,D# C# Bb Eb F# Gn Ab,133678A,012479,6-47,"(2, 2, 0, 2, 1, 0, 0)",2,3,3,2,4,1
2202101,C# D# Eb F# Gn Ab Bn,D# C# Bn Eb F# Gn Ab,133678B,012579,6-48,"(2, 2, 0, 2, 1, 0, 1)",2,3,2,3,4,1
2202102,C# D# Eb F# Gn Ab B#,D# C# B# Eb F# Gn Ab,1336780,012578,6-18,"(2, 2, 0, 2, 1, 0, 2)",3,2,2,2,4,2
2202110,C# D# Eb F# Gn An Bb,D# C# Bb Eb F# Gn An,133679A,013479,6-49,"(2, 2, 0, 2, 1, 1, 0)",2,2,4,3,2,2
2202111,C# D# Eb F# Gn An Bn,D# C# Bn Eb F# Gn An,133679B,013579,6-34,"(2, 2, 0, 2, 1, 1, 1)",1,4,2,4,2,2
2202112,C# D# Eb F# Gn An B#,D# C# B# Eb F# Gn An,1336790,013679,6-30,"(2, 2, 0, 2, 1, 1, 2)",2,2,4,2,2,3
2202120,C# D# Eb F# Gn A# Bb,D# C# Bb Eb F# Gn A#,13367AA,01469,5-32,"(2, 2, 0, 2, 1, 2, 0)",1,1,3,2,2,1
2202121,C# D# Eb F# Gn A# Bn,D# C# Bn Eb F# Gn A#,13367AB,014579,6-31,"(2, 2, 0, 2, 1, 2, 1)",2,2,3,4,3,1
2202122,C# D# Eb F# Gn A# B#,D# C# B# Eb F# Gn A#,13367A0,014679,6-50,"(2, 2, 0, 2, 1, 2, 2)",2,2,4,2,3,2
2202200,C# D# Eb F# G# Ab Bb,D# C# Bb Eb F# G# Ab,133688A,02479,5-35,"(2, 2, 0, 2, 2, 0, 0)",0,3,2,1,4,0
2202201,C# D# Eb F# G# Ab Bn,D# C# Bn Eb F# G# Ab,133688B,02479,5-35,"(2, 2, 0, 2, 2, 0, 1)",0,3,2,1,4,0
2202202,C# D# Eb F# G# Ab B#,D# C# B# Eb F# G# Ab,1336880,01368,5-29,"(2, 2, 0, 2, 2, 0, 2)",1,2,2,1,3,1
2202210,C# D# Eb F# G# An Bb,D# C# Bb Eb F# G# An,133689A,012479,6-47,"(2, 2, 0, 2, 2, 1, 0)",2,3,3,2,4,1
2202211,C# D# Eb F# G# An Bn,D# C# Bn Eb F# G# An,133689B,023579,6-33,"(2, 2, 0, 2, 2, 1, 1)",1,4,3,2,4,1
2202212,C# D# Eb F# G# An B#,D# C# B# Eb F# G# An,1336890,023679,6-Z29,"(2, 2, 0, 2, 2, 1, 2)",2,2,4,2,3,2
2202220,C# D# Eb F# G# A# Bb,D# C# Bb Eb F# G# A#,13368AA,02479,5-35,"(2, 2, 0, 2, 2, 2, 0)",0,3,2,1,4,0
2202221,C# D# Eb F# G# A# Bn,D# C# Bn Eb F# G# A#,13368AB,024579,6-32,"(2, 2, 0, 2, 2, 2, 1)",1,4,3,2,5,0
2202222,C# D# Eb F# G# A# B#,D# C# B# Eb F# G# A#,13368A0,023579,6-33,"(2, 2, 0, 2, 2, 2, 2)",1,4,3,2,4,1
2210000,C# D# En Fb Gb Ab Bb,D# C# Bb En Fb Gb Ab,134468A,023579,6-33,"(2, 2, 1, 0, 0, 0, 0)",1,4,3,2,4,1
2210001,C# D# En Fb Gb Ab Bn,D# C# Bn En Fb Gb Ab,134468B,024579,6-32,"(2, 2, 1, 0, 0, 0, 1)",1,4,3,2,5,0
2210002,C# D# En Fb Gb Ab B#,D# C# B# En Fb Gb Ab,1344680,013468,6-24,"(2, 2, 1, 0, 0, 0, 2)",2,3,3,3,3,1
2210010,C# D# En Fb Gb An Bb,D# C# Bb En Fb Gb An,134469A,014679,6-50,"(2, 2, 1, 0, 0, 1, 0)",2,2,4,2,3,2
2210011,C# D# En Fb Gb An Bn,D# C# Bn En Fb Gb An,134469B,023579,6-33,"(2, 2, 1, 0, 0, 1, 1)",1,4,3,2,4,1
2210012,C# D# En Fb Gb An B#,D# C# B# En Fb Gb An,1344690,013469,6-27,"(2, 2, 1, 0, 0, 1, 2)",2,2,5,2,2,2
2210020,C# D# En Fb Gb A# Bb,D# C# Bb En Fb Gb A#,13446AA,02358,5-25,"(2, 2, 1, 0, 0, 2, 0)",1,2,3,1,2,1
2210021,C# D# En Fb Gb A# Bn,D# C# Bn En Fb Gb A#,13446AB,013568,6-25,"(2, 2, 1, 0, 0, 2, 1)",2,3,3,2,4,1
2210022,C# D# En Fb Gb A# B#,D# C# B# En Fb Gb A#,13446A0,023568,6-23,"(2, 2, 1, 0, 0, 2, 2)",2,3,4,2,2,2
2210100,C# D# En Fb Gn Ab Bb,D# C# Bb En Fb Gn Ab,134478A,023679,6-Z29,"(2, 2, 1, 0, 1, 0, 0)",2,2,4,2,3,2
2210101,C# D# En Fb Gn Ab Bn,D# C# Bn En Fb Gn Ab,134478B,014579,6-31,"(2, 2, 1, 0, 1, 0, 1)",2,2,3,4,3,1
2210102,C# D# En Fb Gn Ab B#,D# C# B# En Fb Gn Ab,1344780,013478,6-19,"(2, 2, 1, 0, 1, 0, 2)",3,1,3,4,3,1
2210110,C# D# En Fb Gn An Bb,D# C# Bb En Fb Gn An,134479A,013679,6-30,"(2, 2, 1, 0, 1, 1, 0)",2,2,4,2,2,3
2210111,C# D# En Fb Gn An Bn,D# C# Bn En Fb Gn An,134479B,013579,6-34,"(2, 2, 1, 0, 1, 1, 1)",1,4,2,4,2,2
2210112,C# D# En Fb Gn An B#,D# C# B# En Fb Gn An,1344790,013479,6-49,"(2, 2, 1, 0, 1, 1, 2)",2,2,4,3,2,2
2210120,C# D# En Fb Gn A# Bb,D# C# Bb En Fb Gn A#,13447AA,01369,5-31,"(2, 2, 1, 0, 1, 2, 0)",1,1,4,1,1,2
2210121,C# D# En Fb Gn A# Bn,D# C# Bn En Fb Gn A#,13447AB,013569,6-28,"(2, 2, 1, 0, 1, 2, 1)",2,2,4,3,2,2
2210122,C# D# En Fb Gn A# B#,D# C# B# En Fb Gn A#,13447A0,013469,6-27,"(2, 2, 1, 0, 1, 2, 2)",2,2,5,2,2,2
2210200,C# D# En Fb G# Ab Bb,D# C# Bb En Fb G# Ab,134488A,01368,5-29,"(2, 2, 1, 0, 2, 0, 0)",1,2,2,1,3,1
2210201,C# D# En Fb G# Ab Bn,D# C# Bn En Fb G# Ab,134488B,01358,5-27,"(2, 2, 1, 0, 2, 0, 1)",1,2,2,2,3,0
2210202,C# D# En Fb G# Ab B#,D# C# B# En Fb G# Ab,1344880,01348,5-17,"(2, 2, 1, 0, 2, 0, 2)",2,1,2,3,2,0
2210210,C# D# En Fb G# An Bb,D# C# Bb En Fb G# An,134489A,012578,6-18,"(2, 2, 1, 0, 2, 1, 0)",3,2,2,2,4,2
2210211,C# D# En Fb G# An Bn,D# C# Bn En Fb G# An,134489B,013578,6-26,"(2, 2, 1, 0, 2, 1, 1)",2,3,2,3,4,1
2210212,C# D# En Fb G# An B#,D# C# B# En Fb G# An,1344890,013478,6-19,"(2, 2, 1, 0, 2, 1, 2)",3,1,3,4,3,1
2210220,C# D# En Fb G# A# Bb,D# C# Bb En Fb G# A#,13448AA,01368,5-29,"(2, 2, 1, 0, 2, 2, 0)",1,2,2,1,3,1
2210221,C# D# En Fb G# A# Bn,D# C# Bn En Fb G# A#,13448AB,013568,6-25,"(2, 2, 1, 0, 2, 2, 1)",2,3,3,2,4,1
2210222,C# D# En Fb G# A# B#,D# C# B# En Fb G# A#,13448A0,013468,6-24,"(2, 2, 1, 0, 2, 2, 2)",2,3,3,3,3,1
2211000,C# D# En Fn Gb Ab Bb,D# C# Bb En Fn Gb Ab,134568A,0234579,7-23,"(2, 2, 1, 1, 0, 0, 0)",3,5,4,3,5,1
2211001,C# D# En Fn Gb Ab Bn,D# C# Bn En Fn Gb Ab,134568B,0234579,7-23,"(2, 2, 1, 1, 0, 0, 1)",3,5,4,3,5,1
2211002,C# D# En Fn Gb Ab B#,D# C# B# En Fn Gb Ab,1345680,0134568,7-11,"(2, 2, 1, 1, 0, 0, 2)",4,4,4,4,4,1
2211010,C# D# En Fn Gb An Bb,D# C# Bb En Fn Gb An,134569A,0123589,7-18,"(2, 2, 1, 1, 0, 1, 0)",4,3,4,4,4,2
2211011,C# D# En Fn Gb An Bn,D# C# Bn En Fn Gb An,134569B,0123579,7-24,"(2, 2, 1, 1, 0, 1, 1)",3,5,3,4,4,2
2211012,C# D# En Fn Gb An B#,D# C# B# En Fn Gb An,1345690,0123569,7-16,"(2, 2, 1, 1, 0, 1, 2)",4,3,5,4,3,2
2211020,C# D# En Fn Gb A# Bb,D# C# Bb En Fn Gb A#,13456AA,012358,6-40,"(2, 2, 1, 1, 0, 2, 0)",3,3,3,2,3,1
2211021,C# D# En Fn Gb A# Bn,D# C# Bn En Fn Gb A#,13456AB,0123578,7-14,"(2, 2, 1, 1, 0, 2, 1)",4,4,3,3,5,2
2211022,C# D# En Fn Gb A# B#,D# C# B# En Fn Gb A#,13456A0,0123568,7-36,"(2, 2, 1, 1, 0, 2, 2)",4,4,4,3,4,2
2211100,C# D# En Fn Gn Ab Bb,D# C# Bb En Fn Gn Ab,134578A,0234679,7-25,"(2, 2, 1, 1, 1, 0, 0)",3,4,5,3,4,2
2211101,C# D# En Fn Gn Ab Bn,D# C# Bn En Fn Gn Ab,134578B,0134579,7-26,"(2, 2, 1, 1, 1, 0, 1)",3,4,4,5,3,2
2211102,C# D# En Fn Gn Ab B#,D# C# B# En Fn Gn Ab,1345780,0134578,7-37,"(2, 2, 1, 1, 1, 0, 2)",4,3,4,5,4,1
2211110,C# D# En Fn Gn An Bb,D# C# Bb En Fn Gn An,134579A,0135679,7-28,"(2, 2, 1, 1, 1, 1, 0)",3,4,4,4,3,3
2211111,C# D# En Fn Gn An Bn,D# C# Bn En Fn Gn An,134579B,012468A,7-33,"(2, 2, 1, 1, 1, 1, 1)",2,6,2,6,2,3
2211112,C# D# En Fn Gn An B#,D# C# B# En Fn Gn An,1345790,0134579,7-26,"(2, 2, 1, 1, 1, 1, 2)",3,4,4,5,3,2
2211120,C# D# En Fn Gn A# Bb,D# C# Bb En Fn Gn A#,13457AA,023469,6-45,"(2, 2, 1, 1, 1, 2, 0)",2,3,4,2,2,2
2211121,C# D# En Fn Gn A# Bn,D# C# Bn En Fn Gn A#,13457AB,0135679,7-28,"(2, 2, 1, 1, 1, 2, 1)",3,4,4,4,3,3
2211122,C# D# En Fn Gn A# B#,D# C# B# En Fn Gn A#,13457A0,0234679,7-25,"(2, 2, 1, 1, 1, 2, 2)",3,4,5,3,4,2
2211200,C# D# En Fn G# Ab Bb,D# C# Bb En Fn G# Ab,134588A,012479,6-47,"(2, 2, 1, 1, 2, 0, 0)",2,3,3,2,4,1
2211201,C# D# En Fn G# Ab Bn,D# C# Bn En Fn G# Ab,134588B,012469,6-46,"(2, 2, 1, 1, 2, 0, 1)",2,3,3,3,3,1
2211202,C# D# En Fn G# Ab B#,D# C# B# En Fn G# Ab,1345880,013458,6-14,"(2, 2, 1, 1, 2, 0, 2)",3,2,3,4,3,0
2211210,C# D# En Fn G# An Bb,D# C# Bb En Fn G# An,134589A,0125679,7-20,"(2, 2, 1, 1, 2, 1, 0)",4,3,3,4,5,2
2211211,C# D# En Fn G# An Bn,D# C# Bn En Fn G# An,134589B,0124689,7-30,"(2, 2, 1, 1, 2, 1, 1)",3,4,3,5,4,2
2211212,C# D# En Fn G# An B#,D# C# B# En Fn G# An,1345890,0124589,7-21,"(2, 2, 1, 1, 2, 1, 2)",4,2,4,6,4,1
2211220,C# D# En Fn G# A# Bb,D# C# Bb En Fn G# A#,13458AA,012479,6-47,"(2, 2, 1, 1, 2, 2, 0)",2,3,3,2,4,1
